city,year,month,latitude,longitude,elevation_m,max_temp_c,min_temp_c,avg_temp_c,humidity_pct,wind_speed_ms,ndvi,ndwi,ndbi,population_density,emission_index,avg_building_height,urban_canyon_index,industrial_heat_factor,ac_thermal_exhaust,sensor_reliability,built_up_ratio,green_cover_ratio,water_cover_ratio,lst_day_mean,lst_night_mean,viirs_avg_radiance
Bareilly,2022,12,28.367,79.4304,172,13.8,-0.7,8.8,56.0,1.5,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,14.73,2.76,50.05
Bareilly,2023,1,28.367,79.4304,172,17.1,3.1,12.1,66.2,3.2,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,16.82,4.05,48.37
Bareilly,2023,2,28.367,79.4304,172,19.2,6.9,14.2,45.8,2.4,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,18.69,5.92,52.74
Bareilly,2023,3,28.367,79.4304,172,24.9,12.0,19.9,44.5,4.4,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,25.18,13.15,52.12
Bareilly,2023,4,28.367,79.4304,172,30.3,17.7,25.3,48.6,3.5,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,29.41,17.08,49.34
Bareilly,2023,5,28.367,79.4304,172,35.8,22.0,30.8,46.8,4.0,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,36.87,24.71,51.04
Bareilly,2023,6,28.367,79.4304,172,34.8,21.7,29.8,46.8,1.2,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,35.69,23.59,46.7
Bareilly,2023,7,28.367,79.4304,172,31.8,17.0,26.8,74.3,2.0,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,31.96,19.47,51.79
Bareilly,2023,8,28.367,79.4304,172,32.5,20.1,27.5,84.8,1.7,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,32.94,20.84,49.86
Bareilly,2023,9,28.367,79.4304,172,34.1,21.3,29.1,80.1,2.8,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,32.12,19.55,53.18
Bareilly,2023,10,28.367,79.4304,172,30.8,15.9,25.8,63.7,3.0,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,30.08,17.5,51.37
Bareilly,2023,11,28.367,79.4304,172,25.0,12.1,20.0,44.1,0.6,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,23.52,11.17,50.43
Bareilly,2023,12,28.367,79.4304,172,14.4,0.2,9.4,56.9,2.6,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,14.82,2.57,50.83
Bareilly,2024,1,28.367,79.4304,172,16.3,3.1,11.3,52.6,2.6,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,15.74,3.3,50.43
Bareilly,2024,2,28.367,79.4304,172,16.2,2.2,11.2,49.5,1.3,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,16.47,4.12,52.62
Bareilly,2024,3,28.367,79.4304,172,25.3,10.4,20.3,51.7,3.2,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,25.93,13.33,50.44
Bareilly,2024,4,28.367,79.4304,172,31.4,17.9,26.4,47.3,3.6,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,30.3,18.42,49.9
Bareilly,2024,5,28.367,79.4304,172,37.5,23.9,32.5,26.2,3.3,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,37.05,24.94,52.87
Bareilly,2024,6,28.367,79.4304,172,37.4,24.2,32.4,62.4,2.2,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,36.44,24.07,50.48
Bareilly,2024,7,28.367,79.4304,172,34.8,21.3,29.8,74.7,1.3,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,36.3,23.55,50.53
Bareilly,2024,8,28.367,79.4304,172,33.9,20.6,28.9,76.8,2.0,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,35.08,22.51,51.15
Bareilly,2024,9,28.367,79.4304,172,30.2,15.7,25.2,80.1,2.5,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,32.5,19.81,52.58
Bareilly,2024,10,28.367,79.4304,172,27.4,13.5,22.4,43.4,2.0,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,26.03,13.45,51.81
Bareilly,2024,11,28.367,79.4304,172,21.9,9.3,16.9,51.9,1.8,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,19.14,6.97,51.29
Bareilly,2024,12,28.367,79.4304,172,20.5,6.9,15.5,72.7,2.4,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,19.34,6.85,50.54
Moradabad,2020,1,28.8386,78.7733,186,15.9,1.1,10.9,60.5,1.7,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,16.59,4.1,56.44
Moradabad,2020,2,28.8386,78.7733,186,18.8,5.0,13.8,45.1,2.8,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,19.03,6.96,56.33
Moradabad,2020,3,28.8386,78.7733,186,27.4,12.4,22.4,55.6,2.3,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,26.49,14.17,56.11
Moradabad,2020,4,28.8386,78.7733,186,33.0,20.3,28.0,33.5,1.9,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,33.73,20.95,55.97
Moradabad,2020,5,28.8386,78.7733,186,38.7,24.8,33.7,34.9,3.0,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,38.96,26.68,59.09
Moradabad,2020,6,28.8386,78.7733,186,39.6,25.3,34.6,54.0,2.5,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,39.09,26.09,59.37
Moradabad,2020,7,28.8386,78.7733,186,35.9,22.2,30.9,81.8,2.1,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,36.87,24.12,59.23
Moradabad,2020,8,28.8386,78.7733,186,36.5,24.3,31.5,77.6,0.5,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,33.89,21.35,60.05
Moradabad,2020,9,28.8386,78.7733,186,33.0,20.5,28.0,80.4,2.2,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,35.48,22.89,61.22
Moradabad,2020,10,28.8386,78.7733,186,30.8,15.9,25.8,59.2,2.4,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,31.9,19.5,58.43
Moradabad,2020,11,28.8386,78.7733,186,20.1,5.5,15.1,55.8,2.9,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,21.49,8.75,58.8
Moradabad,2020,12,28.8386,78.7733,186,17.7,3.3,12.7,43.0,3.0,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,19.13,6.45,58.82
Moradabad,2021,1,28.8386,78.7733,186,16.8,2.7,11.8,57.0,1.1,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,17.63,5.3,56.11
Moradabad,2021,2,28.8386,78.7733,186,19.9,6.3,14.9,60.2,2.0,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,20.27,7.78,60.76
Moradabad,2021,3,28.8386,78.7733,186,27.5,14.0,22.5,42.9,1.8,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,27.6,14.05,56.4
Moradabad,2021,4,28.8386,78.7733,186,33.6,18.8,28.6,37.3,3.1,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,32.04,19.6,57.91
Moradabad,2021,5,28.8386,78.7733,186,41.9,27.0,36.9,58.3,2.7,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,37.65,24.51,57.27
Moradabad,2021,6,28.8386,78.7733,186,35.0,22.9,30.0,60.3,1.3,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,36.32,23.54,57.51
Moradabad,2021,7,28.8386,78.7733,186,36.6,22.4,31.6,80.1,1.7,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,37.27,24.93,54.21
Moradabad,2021,8,28.8386,78.7733,186,35.3,21.7,30.3,81.4,1.8,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,36.33,23.67,57.72
Moradabad,2021,9,28.8386,78.7733,186,35.1,22.2,30.1,85.4,1.4,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,35.05,22.75,55.67
Moradabad,2021,10,28.8386,78.7733,186,31.9,18.0,26.9,60.5,1.9,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,30.89,18.12,56.43
Moradabad,2021,11,28.8386,78.7733,186,23.9,10.0,18.9,58.8,0.5,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,25.69,12.87,57.47
Moradabad,2021,12,28.8386,78.7733,186,21.7,9.3,16.7,62.0,2.8,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,22.29,9.9,56.77
Moradabad,2022,1,28.8386,78.7733,186,16.6,4.4,11.6,41.5,2.2,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,17.3,4.42,56.38
Moradabad,2022,2,28.8386,78.7733,186,21.3,8.7,16.3,45.0,2.2,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,20.49,7.97,58.13
Moradabad,2022,3,28.8386,78.7733,186,26.4,12.1,21.4,49.7,4.5,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,26.7,14.04,57.56
Moradabad,2022,4,28.8386,78.7733,186,34.5,19.7,29.5,32.3,5.1,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,35.74,23.28,57.11
Moradabad,2022,5,28.8386,78.7733,186,36.7,22.4,31.7,39.9,1.8,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,38.3,25.42,54.67
Moradabad,2022,6,28.8386,78.7733,186,36.3,23.7,31.3,60.2,2.7,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,37.94,25.48,55.29
Moradabad,2022,7,28.8386,78.7733,186,33.8,20.1,28.8,84.6,2.7,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,34.69,21.85,58.65
Moradabad,2022,8,28.8386,78.7733,186,35.5,21.2,30.5,86.3,2.2,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,34.98,22.07,58.88
Moradabad,2022,9,28.8386,78.7733,186,31.4,17.5,26.4,77.3,2.9,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,33.32,20.94,59.8
Moradabad,2022,10,28.8386,78.7733,186,27.4,12.5,22.4,55.0,3.0,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,28.66,16.23,57.31
Moradabad,2022,11,28.8386,78.7733,186,24.4,11.6,19.4,49.2,3.4,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,24.56,11.57,60.61
Moradabad,2022,12,28.8386,78.7733,186,19.5,6.9,14.5,61.3,2.8,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,20.96,8.27,59.02
Moradabad,2023,1,28.8386,78.7733,186,18.0,3.4,13.0,46.8,1.9,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,18.9,6.48,57.9
Moradabad,2023,2,28.8386,78.7733,186,20.3,6.8,15.3,52.6,3.2,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,21.04,8.72,58.48
Moradabad,2023,3,28.8386,78.7733,186,26.6,12.6,21.6,41.2,3.9,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,26.52,13.33,56.14
Moradabad,2023,4,28.8386,78.7733,186,31.1,17.2,26.1,37.8,3.6,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,30.9,18.05,58.33
Moradabad,2023,5,28.8386,78.7733,186,42.0,29.9,37.0,45.7,2.8,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,42.96,30.19,57.59
Moradabad,2023,6,28.8386,78.7733,186,39.0,25.6,34.0,51.6,1.6,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,39.63,27.59,54.78
Moradabad,2023,7,28.8386,78.7733,186,33.4,21.4,28.4,77.3,3.3,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,34.24,22.07,60.63
Moradabad,2023,8,28.8386,78.7733,186,35.5,20.7,30.5,67.5,3.6,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,35.63,23.07,59.61
Moradabad,2023,9,28.8386,78.7733,186,35.5,22.0,30.5,71.8,1.2,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,34.06,21.01,57.62
Moradabad,2023,10,28.8386,78.7733,186,29.6,14.7,24.6,60.8,2.4,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,30.55,18.28,59.06
Moradabad,2023,11,28.8386,78.7733,186,26.9,14.1,21.9,49.5,3.3,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,25.96,13.25,58.1
Moradabad,2023,12,28.8386,78.7733,186,18.7,5.4,13.7,38.4,2.0,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,19.27,6.74,61.06
Moradabad,2024,1,28.8386,78.7733,186,16.4,4.3,11.4,46.0,2.6,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,18.49,5.86,58.61
Moradabad,2024,2,28.8386,78.7733,186,19.9,5.6,14.9,60.9,1.8,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,21.36,8.67,55.5
Moradabad,2024,3,28.8386,78.7733,186,25.3,11.1,20.3,37.8,4.1,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,26.93,14.15,57.93
Moradabad,2024,4,28.8386,78.7733,186,33.5,20.7,28.5,40.8,2.4,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,32.97,20.42,61.52
Moradabad,2024,5,28.8386,78.7733,186,38.7,24.0,33.7,32.9,1.7,0.14,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,38.95,26.53,58.12
Moradabad,2024,6,28.8386,78.7733,186,38.1,23.3,33.1,62.1,1.1,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,38.94,26.01,57.04
Moradabad,2024,7,28.8386,78.7733,186,37.2,23.1,32.2,80.5,2.2,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,36.53,23.98,56.7
Moradabad,2024,8,28.8386,78.7733,186,33.7,19.8,28.7,75.6,4.0,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,35.17,22.84,58.19
Moradabad,2024,9,28.8386,78.7733,186,33.4,18.5,28.4,82.1,0.9,0.28,-0.198,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,35.33,22.39,54.24
Moradabad,2024,10,28.8386,78.7733,186,30.3,18.0,25.3,52.8,2.0,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,30.18,17.32,56.74
Moradabad,2024,11,28.8386,78.7733,186,25.8,11.3,20.8,58.6,0.7,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,26.3,13.63,58.32
Moradabad,2024,12,28.8386,78.7733,186,18.2,4.5,13.2,63.3,1.7,0.2,-0.33,0.19,10088,1.25,11.8,0.79,0.7,0.71,0.82,0.56,0.083,0.03,19.1,6.36,59.3
Aligarh,2020,1,27.8974,78.088,178,19.3,5.6,14.3,50.8,1.3,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,19.05,6.33,64.07
Aligarh,2020,2,27.8974,78.088,178,20.4,6.1,15.4,54.3,2.0,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,21.28,8.6,58.23
Aligarh,2020,3,27.8974,78.088,178,25.6,12.4,20.6,30.0,4.0,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,27.53,14.54,60.99
Aligarh,2020,4,27.8974,78.088,178,37.2,22.6,32.2,50.4,1.5,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,38.62,25.33,63.02
Aligarh,2020,5,27.8974,78.088,178,42.5,27.9,37.5,54.4,2.6,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,40.88,27.95,57.19
Aligarh,2020,6,27.8974,78.088,178,38.6,24.8,33.6,63.0,3.9,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,39.43,27.02,61.43
Aligarh,2020,7,27.8974,78.088,178,38.9,24.6,33.9,78.3,2.6,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,38.82,25.82,62.22
Aligarh,2020,8,27.8974,78.088,178,33.8,20.6,28.8,75.1,2.3,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,35.85,23.01,61.07
Aligarh,2020,9,27.8974,78.088,178,38.9,26.5,33.9,87.2,1.4,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,38.67,25.85,62.93
Aligarh,2020,10,27.8974,78.088,178,34.7,21.4,29.7,48.6,2.1,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,34.64,22.57,59.3
Aligarh,2020,11,27.8974,78.088,178,27.5,12.9,22.5,53.4,2.2,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,27.91,15.51,62.07
Aligarh,2020,12,27.8974,78.088,178,19.3,6.4,14.3,48.5,1.7,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,20.99,8.14,61.16
Aligarh,2021,1,27.8974,78.088,178,15.2,2.8,10.2,64.4,1.5,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,17.77,5.46,60.54
Aligarh,2021,2,27.8974,78.088,178,22.3,9.6,17.3,71.9,2.3,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,23.01,10.16,59.42
Aligarh,2021,3,27.8974,78.088,178,27.2,13.0,22.2,29.2,3.8,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,27.81,14.68,59.57
Aligarh,2021,4,27.8974,78.088,178,37.3,24.4,32.3,33.1,4.9,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,36.73,24.45,60.88
Aligarh,2021,5,27.8974,78.088,178,42.4,29.2,37.4,30.2,3.8,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,42.41,29.75,63.61
Aligarh,2021,6,27.8974,78.088,178,40.3,28.0,35.3,70.3,0.9,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,41.96,29.01,60.58
Aligarh,2021,7,27.8974,78.088,178,35.2,23.2,30.2,75.7,2.5,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,36.79,23.65,61.65
Aligarh,2021,8,27.8974,78.088,178,35.5,21.8,30.5,70.0,1.4,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,36.87,24.24,62.49
Aligarh,2021,9,27.8974,78.088,178,33.3,20.4,28.3,73.1,1.8,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,34.94,22.32,64.48
Aligarh,2021,10,27.8974,78.088,178,31.7,18.3,26.7,63.0,1.3,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,31.98,19.52,59.99
Aligarh,2021,11,27.8974,78.088,178,25.9,13.0,20.9,57.8,3.0,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,25.28,11.99,62.16
Aligarh,2021,12,27.8974,78.088,178,19.9,6.3,14.9,50.0,1.8,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,20.13,7.17,58.48
Aligarh,2022,1,27.8974,78.088,178,16.0,3.8,11.0,48.5,2.9,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,17.76,5.48,61.49
Aligarh,2022,2,27.8974,78.088,178,20.9,6.0,15.9,58.6,2.0,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,20.53,7.82,62.96
Aligarh,2022,3,27.8974,78.088,178,28.5,13.7,23.5,38.5,3.5,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,28.39,15.53,60.86
Aligarh,2022,4,27.8974,78.088,178,31.9,19.1,26.9,50.9,2.0,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,35.36,22.21,59.43
Aligarh,2022,5,27.8974,78.088,178,40.7,28.5,35.7,27.5,3.5,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,41.6,28.34,62.72
Aligarh,2022,6,27.8974,78.088,178,42.6,29.8,37.6,59.7,1.5,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,41.69,29.34,61.68
Aligarh,2022,7,27.8974,78.088,178,35.2,20.5,30.2,76.0,0.5,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,37.21,24.41,58.14
Aligarh,2022,8,27.8974,78.088,178,36.3,23.7,31.3,70.7,1.7,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,37.09,24.59,64.02
Aligarh,2022,9,27.8974,78.088,178,32.7,20.2,27.7,75.4,1.4,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,35.7,23.21,60.87
Aligarh,2022,10,27.8974,78.088,178,32.2,20.1,27.2,71.0,2.9,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,31.77,19.02,59.4
Aligarh,2022,11,27.8974,78.088,178,27.8,13.5,22.8,48.1,0.5,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,28.23,15.84,64.89
Aligarh,2022,12,27.8974,78.088,178,19.8,5.5,14.8,55.7,1.5,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,19.44,6.74,62.68
Aligarh,2023,1,27.8974,78.088,178,18.1,3.2,13.1,38.0,2.9,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,18.07,5.33,65.37
Aligarh,2023,2,27.8974,78.088,178,22.8,9.4,17.8,66.3,1.0,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,22.02,9.56,62.36
Aligarh,2023,3,27.8974,78.088,178,29.1,17.0,24.1,35.9,4.0,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,27.85,15.12,60.79
Aligarh,2023,4,27.8974,78.088,178,36.4,24.3,31.4,27.8,3.4,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,36.6,23.49,61.13
Aligarh,2023,5,27.8974,78.088,178,39.6,27.0,34.6,46.7,3.1,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,40.63,27.98,63.55
Aligarh,2023,6,27.8974,78.088,178,39.7,25.3,34.7,49.7,1.4,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,42.16,29.65,59.62
Aligarh,2023,7,27.8974,78.088,178,35.7,21.2,30.7,74.8,2.3,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,36.44,24.08,62.12
Aligarh,2023,8,27.8974,78.088,178,37.1,23.3,32.1,81.2,0.7,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,38.13,26.19,59.98
